artist,song,song_id,original_mix_name,original_dataset_filename,mix_id,institution_code,selected_in_acoustic_pool_v2,acoustic_pool_rank,rating_count,unique_participant_count,unique_session_count,unique_experiment_count,evaluator_institution_count,evaluator_institution_codes,years,mean_preference,median_preference,standard_deviation,variance,standard_error,percentile_25,percentile_75,interquartile_range,minimum,maximum,range,confidence_interval_95_lower,confidence_interval_95_upper,confidence_interval_method,missing_rating_count,low_count_warning,aggregation_status,notes,within_song_mean_rank,within_song_percentile_rank,within_song_z_score,within_song_robust_z_score,mean_centered_rating_within_song,uncertainty_weight
The DoneFors,Lead Me,song_leadme,CNS-5,CNS-5.mp3,mix_b5102e72a550,CNS,false,,14,14,14,1,1,CNS,2017,0.45145563566,0.417876241406,0.139824615085,0.0195509229836,0.0373697002775,0.337089381207,0.557677616501,0.220588235294,0.290297937357,0.702349869452,0.412051932095,0.37072330648,0.532187964841,student_t,0,false,ok,All available ratings included.,12,0.333333333333,-0.302121848144,-0.25097723827,-0.0326355720678,0.562168073763
The DoneFors,Lead Me,song_leadme,CNS-A,CNS-A.mp3,mix_8617440e42f5,CNS,false,,14,14,14,1,1,CNS,2017,0.607912521762,0.594346829641,0.117038566192,0.0136980259762,0.031279872552,0.548128342246,0.682009167303,0.133880825057,0.358288770053,0.804430863254,0.446142093201,0.540336465522,0.675488578001,student_t,0,false,ok,All available ratings included.,31,0.861111111111,1.14626837727,0.975352047021,0.123821314033,0.671615665542
The DoneFors,Lead Me,song_leadme,CNS-B,CNS-B.mp3,mix_7734100f29f3,CNS,true,13,14,14,14,1,1,CNS,2017,0.524873941981,0.50076394194,0.16538004657,0.0273505598036,0.0441996766339,0.39782276547,0.617074102368,0.219251336898,0.320855614973,0.831932773109,0.511077158136,0.429386345956,0.620361538007,student_t,0,false,ok,All available ratings included.,23,0.638888888889,0.377543712709,0.324484931286,0.040782734253,0.475298780942
The DoneFors,Lead Me,song_leadme,CNS-C,CNS-C.mp3,mix_824f6c7e53d0,CNS,true,1,14,14,14,1,1,CNS,2017,0.549471010811,0.571810542399,0.171904905994,0.0295512967049,0.0459435186668,0.456646294882,0.654889228419,0.198242933537,0.207792207792,0.853785900783,0.645993692991,0.450216073116,0.648725948507,student_t,0,false,ok,All available ratings included.,27,0.75,0.605249599966,0.51727993437,0.0653798030829,0.457258238631
The DoneFors,Lead Me,song_leadme,CNS-D,CNS-D.mp3,mix_e81c71fd1462,CNS,false,,14,14,14,1,1,CNS,2017,0.492143878677,0.547746371276,0.172510614647,0.0297599121659,0.0461054011137,0.332123758594,0.607906799083,0.275783040489,0.171886936593,0.706646294882,0.534759358289,0.392539215217,0.591748542136,student_t,0,false,ok,All available ratings included.,19,0.527777777778,0.074547117616,0.0679424668397,0.00805267094834,0.455652741646
The DoneFors,Lead Me,song_leadme,DU-A,DU-A.mp3,mix_8f1477339518,DU,true,9,39,39,39,1,1,DU,2015,0.403169224315,0.399450549451,0.145507458644,0.0211724205211,0.0232998407175,0.299450549451,0.479931742267,0.180481192816,0.0956043956044,0.714285714286,0.618681318681,0.356001162746,0.450337285883,student_t,0,false,ok,All available ratings included.,11,0.305555555556,-0.749130400827,-0.629452368324,-0.0809219834136,0.901639314912
The DoneFors,Lead Me,song_leadme,DU-B,DU-B.mp3,mix_7cdfb2503e88,DU,true,12,39,39,39,1,1,DU,2015,0.672664136947,0.691758241758,0.150732577695,0.0227203099784,0.0241365293845,0.587362637363,0.77967032967,0.192307692308,0.358241758242,0.911538461538,0.553296703297,0.623802287724,0.721525986171,student_t,0,false,ok,All available ratings included.,36,1,1.74570256551,1.48288357185,0.188572929219,0.870384142121
The DoneFors,Lead Me,song_leadme,DU-C,DU-C.mp3,mix_a321c1267965,DU,true,15,39,39,39,1,1,DU,2015,0.60997886108,0.608791208791,0.143249304033,0.0205203631059,0.0229382465886,0.532417582418,0.712637362637,0.18021978022,0.303846153846,0.839010989011,0.535164835165,0.563542808556,0.656414913605,student_t,0,false,ok,All available ratings included.,32,0.888888888889,1.16539738939,0.991548281542,0.125887653352,0.915852584501
The DoneFors,Lead Me,song_leadme,DU-D,DU-D.mp3,mix_f1f7973e5bac,DU,true,2,39,39,39,1,1,DU,2015,0.344928583221,0.32967032967,0.157493662801,0.0248042538225,0.0252191694603,0.276648351648,0.453021978022,0.176373626374,0.0373626373626,0.784065934066,0.746703296703,0.293875043746,0.395982122695,student_t,0,false,ok,All available ratings included.,5,0.138888888889,-1.2882896375,-1.08595003709,-0.139162624508,0.833019202125
The DoneFors,Lead Me,song_leadme,DU-E,DU-E.mp3,mix_271852ba8676,DU,true,5,39,39,39,1,1,DU,2015,0.288513454805,0.281318681319,0.131775799431,0.0173648613157,0.0211010154791,0.218956043956,0.358241758242,0.139285714286,0.0642857142857,0.574725274725,0.51043956044,0.245796682216,0.331230227393,student_t,0,false,ok,All available ratings included.,1,0.0277777777778,-1.8105493002,-1.52813910166,-0.195577752924,0.995594379946
