artist,song,component,feature,loading,retained
Fredy V,In The Meantime,bark_pc_15,bark_side_12,0.0733499342724,false
Fredy V,In The Meantime,bark_pc_15,bark_side_13,-0.0452818826404,false
Fredy V,In The Meantime,bark_pc_15,bark_side_14,0.0688122330982,false
Fredy V,In The Meantime,bark_pc_15,bark_side_15,0.0520832957544,false
Fredy V,In The Meantime,bark_pc_15,bark_side_16,0.0643897676531,false
Fredy V,In The Meantime,bark_pc_15,bark_side_17,-0.00328887848662,false
Fredy V,In The Meantime,bark_pc_15,bark_side_18,0.0816298039691,false
Fredy V,In The Meantime,bark_pc_15,bark_side_19,0.062458308301,false
Fredy V,In The Meantime,bark_pc_15,bark_side_20,0.102420359693,false
Fredy V,In The Meantime,bark_pc_15,bark_side_21,0.0129296179702,false
Fredy V,In The Meantime,bark_pc_15,bark_side_22,0.0289062614002,false
Fredy V,In The Meantime,bark_pc_15,bark_side_23,0.137851802541,false
Fredy V,In The Meantime,bark_pc_15,bark_side_24,0.105781893185,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_01,0.31841182294,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_02,-0.11851573888,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_03,-0.00915170553685,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_04,0.076108630415,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_05,0.064262631535,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_06,0.159226827543,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_07,-0.121311357173,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_08,-0.0439819786938,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_09,0.00343156787507,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_10,0.124633857098,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_11,0.0701741543939,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_12,0.15455714508,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_13,-0.117509086285,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_14,-0.0346465566994,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_15,-0.0686466947245,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_16,-0.173211500543,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_17,0.16423594614,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_18,0.277657898846,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_19,0.0598754998175,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_20,-0.0480112071019,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_21,0.0381085850002,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_22,0.0387397198161,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_23,0.0997748403872,false
Fredy V,In The Meantime,bark_pc_16,bark_mid_24,0.0872469238304,false
Fredy V,In The Meantime,bark_pc_16,bark_side_01,0.220178807187,false
Fredy V,In The Meantime,bark_pc_16,bark_side_02,-0.157529460391,false
Fredy V,In The Meantime,bark_pc_16,bark_side_03,-0.128513800577,false
Fredy V,In The Meantime,bark_pc_16,bark_side_04,0.167439252809,false
Fredy V,In The Meantime,bark_pc_16,bark_side_05,0.0972047033781,false
Fredy V,In The Meantime,bark_pc_16,bark_side_06,0.287627074123,false
Fredy V,In The Meantime,bark_pc_16,bark_side_07,0.100262555066,false
Fredy V,In The Meantime,bark_pc_16,bark_side_08,-0.173974175101,false
Fredy V,In The Meantime,bark_pc_16,bark_side_09,-0.204667746688,false
Fredy V,In The Meantime,bark_pc_16,bark_side_10,-0.0599499812269,false
Fredy V,In The Meantime,bark_pc_16,bark_side_11,-0.275873236352,false
Fredy V,In The Meantime,bark_pc_16,bark_side_12,0.069600154848,false
Fredy V,In The Meantime,bark_pc_16,bark_side_13,0.064775967735,false
Fredy V,In The Meantime,bark_pc_16,bark_side_14,0.312730888824,false
Fredy V,In The Meantime,bark_pc_16,bark_side_15,0.121152306793,false
Fredy V,In The Meantime,bark_pc_16,bark_side_16,-0.154258122175,false
Fredy V,In The Meantime,bark_pc_16,bark_side_17,-0.120707066461,false
Fredy V,In The Meantime,bark_pc_16,bark_side_18,0.112674121395,false
Fredy V,In The Meantime,bark_pc_16,bark_side_19,-0.145036378283,false
Fredy V,In The Meantime,bark_pc_16,bark_side_20,-0.162356814657,false
Fredy V,In The Meantime,bark_pc_16,bark_side_21,-0.0941934966763,false
Fredy V,In The Meantime,bark_pc_16,bark_side_22,-0.0760551865452,false
Fredy V,In The Meantime,bark_pc_16,bark_side_23,-0.0272437355439,false
Fredy V,In The Meantime,bark_pc_16,bark_side_24,-0.0263173453994,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_01,0.165366775828,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_02,-0.0235471658767,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_03,0.00564252394979,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_04,-0.121211018825,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_05,0.140380296446,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_06,0.124154128133,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_07,-0.0922649015308,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_08,-0.0482921309026,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_09,-0.0457418354154,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_10,-0.0220688329289,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_11,-0.0255167723855,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_12,0.162127029527,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_13,0.205813573007,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_14,0.109738298021,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_15,-0.0837056863349,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_16,-0.192053407209,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_17,-0.202903611941,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_18,0.00745535917103,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_19,0.139299003455,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_20,0.242412174098,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_21,0.142608156764,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_22,-0.0136635076683,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_23,-0.236640122054,false
Fredy V,In The Meantime,bark_pc_17,bark_mid_24,-0.0615227635657,false
Fredy V,In The Meantime,bark_pc_17,bark_side_01,0.028705044265,false
Fredy V,In The Meantime,bark_pc_17,bark_side_02,0.00276998752504,false
Fredy V,In The Meantime,bark_pc_17,bark_side_03,0.125099977681,false
Fredy V,In The Meantime,bark_pc_17,bark_side_04,-0.314201479404,false
Fredy V,In The Meantime,bark_pc_17,bark_side_05,-0.154624101709,false
Fredy V,In The Meantime,bark_pc_17,bark_side_06,0.167320226778,false
Fredy V,In The Meantime,bark_pc_17,bark_side_07,-0.078488172018,false
Fredy V,In The Meantime,bark_pc_17,bark_side_08,0.00638922328349,false
Fredy V,In The Meantime,bark_pc_17,bark_side_09,0.0870640889544,false
Fredy V,In The Meantime,bark_pc_17,bark_side_10,0.012558874544,false
Fredy V,In The Meantime,bark_pc_17,bark_side_11,-0.240521903901,false
Fredy V,In The Meantime,bark_pc_17,bark_side_12,-0.181480302999,false
Fredy V,In The Meantime,bark_pc_17,bark_side_13,0.273076458121,false
Fredy V,In The Meantime,bark_pc_17,bark_side_14,-0.124645848851,false
Fredy V,In The Meantime,bark_pc_17,bark_side_15,0.189217860995,false
Fredy V,In The Meantime,bark_pc_17,bark_side_16,0.335021713633,false
Fredy V,In The Meantime,bark_pc_17,bark_side_17,0.149707906549,false
Fredy V,In The Meantime,bark_pc_17,bark_side_18,-0.0427894601155,false
Fredy V,In The Meantime,bark_pc_17,bark_side_19,-0.0402660216587,false
Fredy V,In The Meantime,bark_pc_17,bark_side_20,0.0534715886468,false
Fredy V,In The Meantime,bark_pc_17,bark_side_21,-0.0724715638373,false
Fredy V,In The Meantime,bark_pc_17,bark_side_22,-0.154637669371,false
Fredy V,In The Meantime,bark_pc_17,bark_side_23,-0.0820185325831,false
Fredy V,In The Meantime,bark_pc_17,bark_side_24,0.0964379669778,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_01,0.258811056233,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_02,0.133772124484,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_03,0.13190686554,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_04,-0.180290547485,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_05,0.0682244460351,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_06,-0.133187504354,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_07,-0.0137933638612,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_08,0.327551710327,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_09,0.146613072579,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_10,-0.051031208482,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_11,0.00881622623295,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_12,-0.0710235415617,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_13,0.00173404661966,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_14,-0.067655305525,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_15,-0.00322795439229,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_16,0.260559508589,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_17,-0.0982373632492,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_18,-0.149497822583,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_19,-0.0181537366096,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_20,0.19493685599,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_21,0.0878286345784,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_22,0.0890489680142,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_23,0.184933040164,false
Fredy V,In The Meantime,bark_pc_18,bark_mid_24,-0.308109036426,false
Fredy V,In The Meantime,bark_pc_18,bark_side_01,0.105528841214,false
Fredy V,In The Meantime,bark_pc_18,bark_side_02,-0.0817431967351,false
Fredy V,In The Meantime,bark_pc_18,bark_side_03,-0.00631883606981,false
Fredy V,In The Meantime,bark_pc_18,bark_side_04,0.100404964319,false
Fredy V,In The Meantime,bark_pc_18,bark_side_05,-0.079128082085,false
Fredy V,In The Meantime,bark_pc_18,bark_side_06,-0.0137006736842,false
Fredy V,In The Meantime,bark_pc_18,bark_side_07,0.025827185019,false
Fredy V,In The Meantime,bark_pc_18,bark_side_08,-0.18115096095,false
Fredy V,In The Meantime,bark_pc_18,bark_side_09,-0.0535531974479,false
Fredy V,In The Meantime,bark_pc_18,bark_side_10,0.043281912998,false
Fredy V,In The Meantime,bark_pc_18,bark_side_11,0.116007756495,false
Fredy V,In The Meantime,bark_pc_18,bark_side_12,0.101509626594,false
Fredy V,In The Meantime,bark_pc_18,bark_side_13,0.334508217032,false
Fredy V,In The Meantime,bark_pc_18,bark_side_14,-0.0381595742042,false
Fredy V,In The Meantime,bark_pc_18,bark_side_15,0.058051684738,false
Fredy V,In The Meantime,bark_pc_18,bark_side_16,0.0405531536412,false
Fredy V,In The Meantime,bark_pc_18,bark_side_17,-0.134847094691,false
Fredy V,In The Meantime,bark_pc_18,bark_side_18,-0.167269586689,false
Fredy V,In The Meantime,bark_pc_18,bark_side_19,-0.259491012519,false
Fredy V,In The Meantime,bark_pc_18,bark_side_20,-0.109422974108,false
Fredy V,In The Meantime,bark_pc_18,bark_side_21,0.0787430886044,false
Fredy V,In The Meantime,bark_pc_18,bark_side_22,0.131722060508,false
Fredy V,In The Meantime,bark_pc_18,bark_side_23,0.140575201693,false
Fredy V,In The Meantime,bark_pc_18,bark_side_24,-0.187109701652,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_01,-0.138966344501,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_02,0.19630902394,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_03,-0.266714514584,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_04,-0.0418001845612,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_05,0.0880557864262,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_06,-0.0995460298709,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_07,0.275395661038,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_08,0.00100988564084,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_09,-0.158126988658,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_10,-0.120400442237,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_11,0.134032494805,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_12,0.0600006201967,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_13,-0.0939267311725,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_14,0.00330701839157,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_15,0.02892909996,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_16,0.00331223324019,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_17,-0.215019343605,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_18,-0.214281489174,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_19,0.0315979641126,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_20,0.271470364558,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_21,0.0972630399666,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_22,-0.0389912976097,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_23,-0.217920021076,false
Fredy V,In The Meantime,bark_pc_19,bark_mid_24,0.19998384551,false
Fredy V,In The Meantime,bark_pc_19,bark_side_01,0.0384645490414,false
Fredy V,In The Meantime,bark_pc_19,bark_side_02,-0.277162324688,false
Fredy V,In The Meantime,bark_pc_19,bark_side_03,-0.0818994303285,false
Fredy V,In The Meantime,bark_pc_19,bark_side_04,0.330888967332,false
Fredy V,In The Meantime,bark_pc_19,bark_side_05,0.282937016259,false
Fredy V,In The Meantime,bark_pc_19,bark_side_06,-0.0661937104865,false
Fredy V,In The Meantime,bark_pc_19,bark_side_07,-0.0795199552493,false
Fredy V,In The Meantime,bark_pc_19,bark_side_08,-0.0954994754912,false
Fredy V,In The Meantime,bark_pc_19,bark_side_09,-0.0411882445487,false
Fredy V,In The Meantime,bark_pc_19,bark_side_10,-0.238966629563,false
Fredy V,In The Meantime,bark_pc_19,bark_side_11,0.00879103177713,false
Fredy V,In The Meantime,bark_pc_19,bark_side_12,0.0555801250708,false
Fredy V,In The Meantime,bark_pc_19,bark_side_13,0.0477116887881,false
Fredy V,In The Meantime,bark_pc_19,bark_side_14,0.0630555062242,false
Fredy V,In The Meantime,bark_pc_19,bark_side_15,0.116621578589,false
Fredy V,In The Meantime,bark_pc_19,bark_side_16,0.0163741631863,false
Fredy V,In The Meantime,bark_pc_19,bark_side_17,-0.0517041531382,false
Fredy V,In The Meantime,bark_pc_19,bark_side_18,-0.035003894843,false
Fredy V,In The Meantime,bark_pc_19,bark_side_19,-0.0397098776614,false
Fredy V,In The Meantime,bark_pc_19,bark_side_20,0.0157708748115,false
Fredy V,In The Meantime,bark_pc_19,bark_side_21,-0.0722924042338,false
Fredy V,In The Meantime,bark_pc_19,bark_side_22,-0.0847632360036,false
Fredy V,In The Meantime,bark_pc_19,bark_side_23,-0.0499614285377,false
Fredy V,In The Meantime,bark_pc_19,bark_side_24,0.206431581325,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_01,0.0409428569191,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_02,0.12571979018,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_03,-0.0121043283712,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_04,-0.0489081619226,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_05,-0.153217451057,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_06,-0.117320844782,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_07,0.280768340485,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_08,0.214272319228,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_09,-0.15544750516,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_10,-0.204584032601,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_11,0.115690126279,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_12,0.057378415218,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_13,-0.247080037342,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_14,0.35633698692,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_15,0.0573628281739,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_16,-0.271798193682,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_17,0.179399972113,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_18,0.128005330921,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_19,-0.0481589126621,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_20,-0.204880700688,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_21,-0.0244725244926,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_22,0.0542935836808,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_23,0.137831874601,false
Fredy V,In The Meantime,bark_pc_20,bark_mid_24,0.0160921442634,false
Fredy V,In The Meantime,bark_pc_20,bark_side_01,0.109864492529,false
Fredy V,In The Meantime,bark_pc_20,bark_side_02,-0.0129248828277,false
Fredy V,In The Meantime,bark_pc_20,bark_side_03,0.0150653872238,false
Fredy V,In The Meantime,bark_pc_20,bark_side_04,-0.00450748724726,false
Fredy V,In The Meantime,bark_pc_20,bark_side_05,-0.082069537336,false
Fredy V,In The Meantime,bark_pc_20,bark_side_06,-0.00326214733776,false
Fredy V,In The Meantime,bark_pc_20,bark_side_07,-0.085442188535,false
Fredy V,In The Meantime,bark_pc_20,bark_side_08,0.0566545251974,false
Fredy V,In The Meantime,bark_pc_20,bark_side_09,0.27154605417,false
Fredy V,In The Meantime,bark_pc_20,bark_side_10,-0.1980478058,false
Fredy V,In The Meantime,bark_pc_20,bark_side_11,-0.115368025963,false
Fredy V,In The Meantime,bark_pc_20,bark_side_12,-0.0819193159533,false
Fredy V,In The Meantime,bark_pc_20,bark_side_13,0.0771548811768,false
Fredy V,In The Meantime,bark_pc_20,bark_side_14,-0.130087162804,false
Fredy V,In The Meantime,bark_pc_20,bark_side_15,0.150231213047,false
Fredy V,In The Meantime,bark_pc_20,bark_side_16,0.12697531763,false
Fredy V,In The Meantime,bark_pc_20,bark_side_17,-0.122750314021,false
Fredy V,In The Meantime,bark_pc_20,bark_side_18,0.0352406372304,false
Fredy V,In The Meantime,bark_pc_20,bark_side_19,0.0724062246299,false
Fredy V,In The Meantime,bark_pc_20,bark_side_20,0.0803335891854,false
Fredy V,In The Meantime,bark_pc_20,bark_side_21,0.0296653681127,false
Fredy V,In The Meantime,bark_pc_20,bark_side_22,0.0487309224436,false
Fredy V,In The Meantime,bark_pc_20,bark_side_23,0.00545534805365,false
Fredy V,In The Meantime,bark_pc_20,bark_side_24,-0.314427016072,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_01,-0.0232732243368,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_02,0.339623475379,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_03,0.0140950120377,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_04,-0.159002455768,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_05,0.0404283147332,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_06,0.118394571362,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_07,-0.231546737212,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_08,-0.0720205384509,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_09,0.197843060862,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_10,0.02903190177,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_11,-0.238778202119,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_12,0.239551133289,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_13,0.0583096749138,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_14,0.20747388511,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_15,0.044183600433,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_16,-0.0657040705026,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_17,-0.187017506445,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_18,0.0298935376091,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_19,0.038041726365,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_20,-0.0314990596756,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_21,0.0185648372635,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_22,0.0640111132773,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_23,0.0345768855453,false
Fredy V,In The Meantime,bark_pc_21,bark_mid_24,-0.16838436466,false
Fredy V,In The Meantime,bark_pc_21,bark_side_01,0.00975935625666,false
Fredy V,In The Meantime,bark_pc_21,bark_side_02,-0.0726696253976,false
Fredy V,In The Meantime,bark_pc_21,bark_side_03,-0.134575962935,false
Fredy V,In The Meantime,bark_pc_21,bark_side_04,0.23989468681,false
Fredy V,In The Meantime,bark_pc_21,bark_side_05,0.00182412090956,false
Fredy V,In The Meantime,bark_pc_21,bark_side_06,-0.229615891902,false
Fredy V,In The Meantime,bark_pc_21,bark_side_07,0.286148653282,false
Fredy V,In The Meantime,bark_pc_21,bark_side_08,0.185092408571,false
Fredy V,In The Meantime,bark_pc_21,bark_side_09,0.0376381488154,false
Fredy V,In The Meantime,bark_pc_21,bark_side_10,-0.12986648481,false
Fredy V,In The Meantime,bark_pc_21,bark_side_11,-0.0125918730101,false
Fredy V,In The Meantime,bark_pc_21,bark_side_12,-0.177878804022,false
Fredy V,In The Meantime,bark_pc_21,bark_side_13,-0.31268032849,false
Fredy V,In The Meantime,bark_pc_21,bark_side_14,0.0907373648977,false
Fredy V,In The Meantime,bark_pc_21,bark_side_15,0.0791541722523,false
Fredy V,In The Meantime,bark_pc_21,bark_side_16,0.15007994639,false
Fredy V,In The Meantime,bark_pc_21,bark_side_17,0.0918869873141,false
Fredy V,In The Meantime,bark_pc_21,bark_side_18,0.10614163598,false
Fredy V,In The Meantime,bark_pc_21,bark_side_19,-0.0220267518594,false
Fredy V,In The Meantime,bark_pc_21,bark_side_20,-0.165847255246,false
Fredy V,In The Meantime,bark_pc_21,bark_side_21,-0.0342390201497,false
Fredy V,In The Meantime,bark_pc_21,bark_side_22,0.0941716114051,false
Fredy V,In The Meantime,bark_pc_21,bark_side_23,0.0664581574242,false
Fredy V,In The Meantime,bark_pc_21,bark_side_24,-0.0885961210703,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_01,0.0355275035215,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_02,-0.0732990158107,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_03,0.163512581253,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_04,0.066460458194,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_05,-0.25744947881,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_06,0.478451782111,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_07,-0.141324102088,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_08,-0.0841938408406,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_09,-0.238804550617,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_10,-0.0659491804381,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_11,0.0796865345939,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_12,0.0810972319131,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_13,-0.167852684203,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_14,0.0281887205115,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_15,0.0859684413611,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_16,-0.081141809304,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_17,-0.0550790933333,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_18,0.000113236695628,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_19,0.187549303885,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_20,0.135585009456,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_21,-0.124282159858,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_22,-0.130087833131,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_23,-0.00545278485248,false
Fredy V,In The Meantime,bark_pc_22,bark_mid_24,-0.0592273748493,false
Fredy V,In The Meantime,bark_pc_22,bark_side_01,0.0479232718325,false
Fredy V,In The Meantime,bark_pc_22,bark_side_02,-0.202793977285,false
Fredy V,In The Meantime,bark_pc_22,bark_side_03,-0.0301362139168,false
Fredy V,In The Meantime,bark_pc_22,bark_side_04,0.277795504619,false
Fredy V,In The Meantime,bark_pc_22,bark_side_05,-0.126095031237,false
Fredy V,In The Meantime,bark_pc_22,bark_side_06,-0.136736001406,false
Fredy V,In The Meantime,bark_pc_22,bark_side_07,-0.124974287504,false
Fredy V,In The Meantime,bark_pc_22,bark_side_08,-0.039726699798,false
Fredy V,In The Meantime,bark_pc_22,bark_side_09,-0.0834070858172,false
Fredy V,In The Meantime,bark_pc_22,bark_side_10,0.237043516755,false
Fredy V,In The Meantime,bark_pc_22,bark_side_11,0.245603109196,false
Fredy V,In The Meantime,bark_pc_22,bark_side_12,0.0226248408999,false
Fredy V,In The Meantime,bark_pc_22,bark_side_13,0.140063818712,false
Fredy V,In The Meantime,bark_pc_22,bark_side_14,-0.233401465889,false
Fredy V,In The Meantime,bark_pc_22,bark_side_15,-0.0742845975471,false
Fredy V,In The Meantime,bark_pc_22,bark_side_16,0.0614332524679,false
Fredy V,In The Meantime,bark_pc_22,bark_side_17,-0.0445653771523,false
Fredy V,In The Meantime,bark_pc_22,bark_side_18,0.0516046685868,false
Fredy V,In The Meantime,bark_pc_22,bark_side_19,0.165209952101,false
Fredy V,In The Meantime,bark_pc_22,bark_side_20,0.0154118754325,false
Fredy V,In The Meantime,bark_pc_22,bark_side_21,-0.0748356679081,false
Fredy V,In The Meantime,bark_pc_22,bark_side_22,0.00669690980657,false
Fredy V,In The Meantime,bark_pc_22,bark_side_23,0.0983306372784,false
Fredy V,In The Meantime,bark_pc_22,bark_side_24,-0.0453212111951,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_01,-0.0279300922867,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_02,-0.0828583189757,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_03,0.0801815890147,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_04,-0.0793404866198,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_05,0.0653929507632,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_06,-0.204519274038,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_07,-0.183547216461,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_08,-0.214107081569,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_09,0.255520079012,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_10,0.320481336793,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_11,0.000947201174055,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_12,-0.0122869349773,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_13,-0.146605420091,false
Fredy V,In The Meantime,bark_pc_23,bark_mid_14,0.0743150656126,false
