model_name,group,episode,song_id,stimulus_id,mix_id,z_RMS,z_CF,z_SW,mean,median,sd,hdi_3,hdi_97,probability_above_zero,probability_below_zero
primary_feature,group_01,EDR-2,lead_me,lead_me_pxl_l4,mix_c7d9a071ba25,-0.0552007785055364,-0.8412121981784734,0.8321106863211235,49.67751906164387,49.69102315324568,4.83732040320675,40.60231207816717,58.842434233603875,1.0,0.0
primary_feature,group_01,FM-1,id_like_to_know,id_like_to_know_pxl_s1,mix_9ffcd672af17,-0.5659114167269081,-0.579304038497624,-0.4851205015292653,42.16342558596877,42.16837887812718,4.863725059584788,32.75177255638529,51.16955659688418,1.0,0.0
primary_feature,group_01,FM-1,id_like_to_know,id_like_to_know_pxl_s2,mix_6f8b655d7999,0.5329997864789321,-1.1874673519330532,-0.7637519766505488,53.48754204485487,53.36936945835693,4.901138478068965,44.10871325705314,62.58751685344032,1.0,0.0
primary_feature,group_01,FM-1,id_like_to_know,id_like_to_know_pxl_s3,mix_65f41f41d3ab,0.3234844364321996,-1.065060189455143,-1.1651773700507613,49.35009392528205,49.336631599459395,4.936803800536799,40.31648518553229,58.942775325462314,1.0,0.0
primary_feature,group_01,FM-1,id_like_to_know,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,-0.3583378408524605,-0.1527662554529231,0.7972705919658362,36.48117447706697,36.41257387979914,4.9554189488495615,26.98394079733117,45.684462586489886,1.0,0.0
primary_feature,group_01,FM-1,id_like_to_know,id_like_to_know_pxl_s7,mix_b393d3919c78,-0.867056238017743,-0.6188407399054331,-0.3229009373128245,45.90852130673207,45.860779398846326,4.934112937829429,37.11303003349384,55.456889023773925,1.0,0.0
primary_feature,group_01,FM-1,lead_me,lead_me_du_d,mix_f1f7973e5bac,0.7402857811167308,-1.548717422055362,0.3280479404435016,46.635186647938816,46.703315473357634,4.834519979079792,38.21369533159945,55.96334807336116,1.0,0.0
primary_feature,group_01,FM-1,lead_me,lead_me_du_e,mix_271852ba8676,-1.0250576971995913,0.5199952869185839,-0.8666083508697964,29.191550649732783,29.169158663689117,4.791046213739986,19.935261216611238,37.95177942119092,1.0,0.0
primary_feature,group_01,FM-1,lead_me,lead_me_mcg_pro2,mix_d3e3580b6e30,2.9805308263561203,0.8594252384169624,-0.9263284806752846,52.22081500428939,52.25025095061193,4.9849451796646775,43.22546574301026,61.913813630088335,1.0,0.0
primary_feature,group_01,FM-1,lead_me,lead_me_pxl_l1,mix_d5b28dfc8a93,-0.0024436394808062,-0.3677713699084406,-1.2816942263900757,38.53910945152474,38.47083911020273,4.873752323693484,29.961195594831445,48.1052491916571,1.0,0.0
primary_feature,group_01,FM-1,lead_me,lead_me_pxl_l4,mix_c7d9a071ba25,-0.0552007785055364,-0.8412121981784734,0.8321106863211235,40.80575945654877,40.78772907074323,4.898822042060194,31.762231758601988,50.138409435313164,1.0,0.0
