parameter,true_value,posterior_mean,posterior_sd,hdi_3%,hdi_97%,bias,absolute_error,squared_error,covered,hdi_width,scenario,n_participants,replication
residual_share,0.5379488041225564,0.518956238726722,0.0407806530991028,0.4494872829016435,0.5988983452597093,-0.0189925653958343,0.0189925653958343,0.000360717540315,True,0.1494110623580657,smaller_effects_harder,80,5
participant_ICC,0.4046938889822438,0.4409481758502269,0.0392337508771179,0.3646146069895456,0.5100594056493273,0.0362542868679831,0.0362542868679831,0.001314373316306,True,0.1454447986597816,smaller_effects_harder,80,6
stimulus_ICC,0.0573573068951996,0.0560760708489181,0.0250906047847818,0.0232689168494818,0.1041193810446782,-0.0012812360462815,0.0012812360462815,1.6415658062910972e-06,True,0.0808504641951963,smaller_effects_harder,80,6
residual_share,0.5379488041225564,0.5029757533008549,0.0376539116325176,0.4369714993594661,0.5773033564664775,-0.0349730508217015,0.0349730508217015,0.0012231142837773,True,0.1403318571070113,smaller_effects_harder,80,6
participant_ICC,0.4046938889822438,0.3743438527929772,0.0417080185309009,0.2939161955504202,0.4494110200648089,-0.0303500361892665,0.0303500361892665,0.0009211246966897,True,0.1554948245143887,smaller_effects_harder,80,7
stimulus_ICC,0.0573573068951996,0.054372144653352,0.0250419239762675,0.0191510008748129,0.0981962972511009,-0.0029851622418476,0.0029851622418476,8.911193610152944e-06,True,0.079045296376288,smaller_effects_harder,80,7
residual_share,0.5379488041225564,0.5712840025536707,0.0415565716516887,0.496300038313167,0.6475152014238562,0.0333351984311143,0.0333351984311143,0.0011112354544417,True,0.1512151631106891,smaller_effects_harder,80,7
participant_ICC,0.4046938889822438,0.3528548193248256,0.0433077567665871,0.272242938049791,0.432747437985265,-0.0518390696574181,0.0518390696574181,0.0026872891429466,True,0.160504499935474,smaller_effects_harder,80,8
stimulus_ICC,0.0573573068951996,0.0787283034576417,0.0332748982575012,0.0302063620591045,0.1409662287932189,0.021370996562442,0.021370996562442,0.0004567194940719,True,0.1107598667341144,smaller_effects_harder,80,8
residual_share,0.5379488041225564,0.5684168772175326,0.0402849113745521,0.4940418064957657,0.6469923574744009,0.0304680730949762,0.0304680730949762,0.0009283034781208,True,0.1529505509786351,smaller_effects_harder,80,8
participant_ICC,0.4046938889822438,0.5191247304254898,0.0385641547629396,0.4494228757029576,0.5886330762686453,0.114430841443246,0.114430841443246,0.0130944174734093,False,0.1392102005656876,smaller_effects_harder,80,9
stimulus_ICC,0.0573573068951996,0.0070471278207919,0.0042667193775921,0.0007232057790392,0.0141353724007086,-0.0503101790744077,0.0503101790744077,0.0025311141184989,False,0.0134121666216694,smaller_effects_harder,80,9
residual_share,0.5379488041225564,0.4738281417537182,0.0381813345685316,0.399134193667704,0.53843218063284,-0.0641206623688382,0.0641206623688382,0.0041114593426185,True,0.139297986965136,smaller_effects_harder,80,9
participant_ICC,0.4046938889822438,0.3614271849901574,0.0408908377010264,0.2934431310341662,0.4444798470803129,-0.0432667039920863,0.0432667039920863,0.0018720076743388,True,0.1510367160461466,smaller_effects_harder,80,10
stimulus_ICC,0.0573573068951996,0.118738729253598,0.0500250001016926,0.0513624514630877,0.2073816414896973,0.0613814223583983,0.0613814223583983,0.00376767901074,True,0.1560191900266096,smaller_effects_harder,80,10
residual_share,0.5379488041225564,0.5198340857562446,0.0429993823871896,0.4425308068521908,0.5999824859678365,-0.0181147183663118,0.0181147183663118,0.0003281430214907,True,0.1574516791156457,smaller_effects_harder,80,10
participant_ICC,0.4208842046679884,0.4762217694708046,0.0942657183137423,0.2911308229128094,0.6424953884133919,0.0553375648028162,0.0553375648028162,0.0030622460783058,True,0.3513645655005825,higher_noise,20,1
stimulus_ICC,0.0356186302132248,0.0546567642238736,0.0335031092159169,0.0059698817353843,0.1127044709756078,0.0190381340106488,0.0190381340106488,0.0003624505466074,True,0.1067345892402234,higher_noise,20,1
residual_share,0.5434971651187868,0.4691214663053217,0.085130265631978,0.3072689547183938,0.623036144254446,-0.074375698813465,0.074375698813465,0.0055317445739912,True,0.3157671895360521,higher_noise,20,1
participant_ICC,0.4208842046679884,0.3528604374531837,0.0832080951988692,0.2117880351166629,0.506723424468445,-0.0680237672148047,0.0680237672148047,0.0046272329060939,True,0.2949353893517821,higher_noise,20,2
stimulus_ICC,0.0356186302132248,0.0448202140237273,0.0268946349841886,0.006311684191571,0.0934849902895751,0.0092015838105025,0.0092015838105025,8.466914462170243e-05,True,0.087173306098004,higher_noise,20,2
residual_share,0.5434971651187868,0.602319348523089,0.0797979871729868,0.457239330071514,0.7416663438381864,0.0588221834043022,0.0588221834043022,0.0034600492604493,True,0.2844270137666724,higher_noise,20,2
participant_ICC,0.4208842046679884,0.4082950755315957,0.0827720622109814,0.2540624994618799,0.5515807682996019,-0.0125891291363927,0.0125891291363927,0.0001584861724127,True,0.297518268837722,higher_noise,20,3
stimulus_ICC,0.0356186302132248,0.0573031786025244,0.0316060057625424,0.0130577918059875,0.1190835790491969,0.0216845483892996,0.0216845483892996,0.0004702196388478,True,0.1060257872432094,higher_noise,20,3
residual_share,0.5434971651187868,0.5344017458658799,0.0793950477657867,0.3981724093252708,0.6876447295843188,-0.0090954192529069,0.0090954192529069,8.272665138614971e-05,True,0.2894723202590479,higher_noise,20,3
participant_ICC,0.4208842046679884,0.5996931317694013,0.0895246688739133,0.4156051849475095,0.7493745889157606,0.1788089271014128,0.1788089271014128,0.0319726324111583,True,0.3337694039682511,higher_noise,20,4
stimulus_ICC,0.0356186302132248,0.0276216869980554,0.0190506835102627,0.0034403221356599,0.058941266803711,-0.0079969432151693,0.0079969432151693,6.395110078664345e-05,True,0.055500944668051,higher_noise,20,4
residual_share,0.5434971651187868,0.3726851812325432,0.0838916514354397,0.2051221533951856,0.5185252939079298,-0.1708119838862435,0.1708119838862435,0.0291767338391543,False,0.3134031405127442,higher_noise,20,4
participant_ICC,0.4208842046679884,0.329385500137541,0.0787361985226564,0.1882770507636189,0.4851170654544723,-0.0914987045304474,0.0914987045304474,0.0083720129307501,True,0.2968400146908534,higher_noise,20,5
stimulus_ICC,0.0356186302132248,0.037469229521987,0.0246456430112264,0.0025049012687962,0.0805233494754726,0.0018505993087622,0.0018505993087622,3.424717801591304e-06,True,0.0780184482066763,higher_noise,20,5
residual_share,0.5434971651187868,0.633145270340472,0.0773849471974263,0.4711214657556266,0.7651837141185872,0.0896481052216852,0.0896481052216852,0.0080367827698383,True,0.2940622483629606,higher_noise,20,5
participant_ICC,0.4208842046679884,0.4769141382608919,0.0911738971016075,0.328191621589687,0.6542305326582649,0.0560299335929034,0.0560299335929034,0.0031393534584251,True,0.3260389110685779,higher_noise,20,6
stimulus_ICC,0.0356186302132248,0.068500489877574,0.0326701832346015,0.0204105268727299,0.1339375476508104,0.0328818596643492,0.0328818596643492,0.0010812166949859,True,0.1135270207780805,higher_noise,20,6
residual_share,0.5434971651187868,0.454585371861534,0.0805424166714623,0.2954634031771852,0.5943803467398494,-0.0889117932572527,0.0889117932572527,0.0079053069802204,True,0.2989169435626642,higher_noise,20,6
participant_ICC,0.4208842046679884,0.4221059128956577,0.0810600100256057,0.2820698366755262,0.5792806369360053,0.0012217082276693,0.0012217082276693,1.4925709935549008e-06,True,0.2972108002604791,higher_noise,20,7
stimulus_ICC,0.0356186302132248,0.0503403194129289,0.0266363927141932,0.010109878679008,0.0982608775325644,0.0147216891997041,0.0147216891997041,0.0002167281328926,True,0.0881509988535563,higher_noise,20,7
residual_share,0.5434971651187868,0.5275537676914133,0.0759213248810432,0.3884472352439863,0.6659100548681052,-0.0159433974273734,0.0159433974273734,0.0002541919215271,True,0.2774628196241189,higher_noise,20,7
participant_ICC,0.4208842046679884,0.4043019955703038,0.0871737103947259,0.2564692477759717,0.569246534750003,-0.0165822090976846,0.0165822090976846,0.0002749696585593,True,0.3127772869740313,higher_noise,20,8
stimulus_ICC,0.0356186302132248,0.0204094117895236,0.0181637069193148,1.302622178658827e-07,0.0519257508179791,-0.0152092184237011,0.0152092184237011,0.0002313203250598,True,0.0519256205557612,higher_noise,20,8
residual_share,0.5434971651187868,0.5752885926401725,0.0866822325827397,0.4052591173578874,0.7134292177595759,0.0317914275213857,0.0317914275213857,0.0010106948638475,True,0.3081701004016884,higher_noise,20,8
participant_ICC,0.4208842046679884,0.5450005564337455,0.0839607207732371,0.4096837138646642,0.723085510219248,0.124116351765757,0.124116351765757,0.0154048687756411,True,0.3134017963545838,higher_noise,20,9
stimulus_ICC,0.0356186302132248,0.0138023982899544,0.0117005846741877,6.370324298975423e-08,0.0356262381434368,-0.0218162319232703,0.0218162319232703,0.0004759479753299,True,0.0356261744401938,higher_noise,20,9
residual_share,0.5434971651187868,0.4411970452763,0.0815206662747538,0.2704121223801369,0.5753892433460378,-0.1023001198424867,0.1023001198424867,0.0104653145197871,True,0.3049771209659008,higher_noise,20,9
participant_ICC,0.4208842046679884,0.4518515894394442,0.0932491232415263,0.304208491252025,0.6237842952175472,0.0309673847714557,0.0309673847714557,0.0009589789195833,True,0.3195758039655222,higher_noise,20,10
stimulus_ICC,0.0356186302132248,0.0360545845594869,0.0236019235246177,0.0064605300368731,0.0812808613056376,0.0004359543462621,0.0004359543462621,1.9005619202483718e-07,True,0.0748203312687644,higher_noise,20,10
residual_share,0.5434971651187868,0.5120938260010688,0.0881530831183996,0.3608644634959018,0.6647577416722166,-0.0314033391177179,0.0314033391177179,0.0009861697077423,True,0.3038932781763148,higher_noise,20,10
participant_ICC,0.4208842046679884,0.3945896234033608,0.0650818823547891,0.2782373627922097,0.5174604774227083,-0.0262945812646275,0.0262945812646275,0.0006914050038821,True,0.2392231146304985,higher_noise,30,1
stimulus_ICC,0.0356186302132248,0.0371170498452551,0.0245394494594189,0.0084686741348383,0.0828676758526718,0.0014984196320303,0.0014984196320303,2.245261393653873e-06,True,0.0743990017178334,higher_noise,30,1
residual_share,0.5434971651187868,0.568293326751384,0.0631232441117896,0.4510371878853904,0.6784465427399687,0.0247961616325972,0.0247961616325972,0.0006148496317098,True,0.2274093548545783,higher_noise,30,1
participant_ICC,0.4208842046679884,0.4233950764014533,0.071027708187762,0.2927134016994679,0.5501524137515037,0.0025108717334648,0.0025108717334648,6.3044768619128815e-06,True,0.2574390120520358,higher_noise,30,2
stimulus_ICC,0.0356186302132248,0.0717009031562408,0.0328753641065494,0.0230713737623142,0.133528351670247,0.036082272943016,0.036082272943016,0.0013019304207343,True,0.1104569779079327,higher_noise,30,2
residual_share,0.5434971651187868,0.5049040204423059,0.0666257919265195,0.3854884024647568,0.6353148228750742,-0.0385931446764808,0.0385931446764808,0.0014894308160197,True,0.2498264204103174,higher_noise,30,2
participant_ICC,0.4208842046679884,0.3926210700212481,0.0736957410282664,0.2594860063265397,0.5352484099551503,-0.0282631346467403,0.0282631346467403,0.0007988047800597,True,0.2757624036286106,higher_noise,30,3
stimulus_ICC,0.0356186302132248,0.0397255003365986,0.0272150367360172,0.0078194257091143,0.0884202133234489,0.0041068701233738,0.0041068701233738,1.6866382210260753e-05,True,0.0806007876143346,higher_noise,30,3
residual_share,0.5434971651187868,0.5676534296421533,0.0695510763832581,0.4301098503128949,0.6859782864644117,0.0241562645233665,0.0241562645233665,0.0005835251157228,True,0.2558684361515168,higher_noise,30,3
participant_ICC,0.4208842046679884,0.39475918287031,0.0663761482014783,0.2553858676711112,0.5088593387779556,-0.0261250217976784,0.0261250217976784,0.0006825167639291,True,0.2534734711068444,higher_noise,30,4
stimulus_ICC,0.0356186302132248,0.0546641201434512,0.0282201256536061,0.012809801508078,0.1068675771980248,0.0190454899302264,0.0190454899302264,0.0003627306866823,True,0.0940577756899468,higher_noise,30,4
residual_share,0.5434971651187868,0.5505766969862387,0.0670336297225397,0.4364864405181483,0.6884119442561301,0.0070795318674519,0.0070795318674519,5.011977146226721e-05,True,0.2519255037379818,higher_noise,30,4
participant_ICC,0.4208842046679884,0.3317443141892628,0.0662894173816663,0.2198271012053624,0.4671914728374423,-0.0891398904787256,0.0891398904787256,0.0079459200745591,True,0.2473643716320799,higher_noise,30,5
stimulus_ICC,0.0356186302132248,0.0605039148580659,0.0297296374668817,0.0178157854713917,0.1151513141576505,0.0248852846448411,0.0248852846448411,0.0006192773918547,True,0.0973355286862588,higher_noise,30,5
residual_share,0.5434971651187868,0.6077517709526712,0.0607933694445052,0.4956581046646504,0.7157616208800537,0.0642546058338844,0.0642546058338844,0.0041286543708678,True,0.2201035162154033,higher_noise,30,5
participant_ICC,0.4208842046679884,0.4151101712444315,0.0690441400903753,0.2891721234310782,0.5420756746589908,-0.0057740334235568,0.0057740334235568,3.333946197635185e-05,True,0.2529035512279126,higher_noise,30,6
stimulus_ICC,0.0356186302132248,0.0199183265685784,0.0173611424317846,1.8659956303791938e-07,0.052553027343366,-0.0157003036446463,0.0157003036446463,0.000246499534534,True,0.0525528407438029,higher_noise,30,6
residual_share,0.5434971651187868,0.5649715021869899,0.0685648696842097,0.4431868282409442,0.6917123974112143,0.0214743370682031,0.0214743370682031,0.0004611471525188,True,0.24852556917027,higher_noise,30,6
participant_ICC,0.4208842046679884,0.4532747876115877,0.0691881845177358,0.3169708442872627,0.5833066622328915,0.0323905829435993,0.0323905829435993,0.0010491498634261,True,0.2663358179456287,higher_noise,30,7
stimulus_ICC,0.0356186302132248,0.039914504516235,0.0205115981918846,0.0087896866514265,0.0776283680554823,0.0042958743030102,0.0042958743030102,1.8454536027263537e-05,True,0.0688386814040558,higher_noise,30,7
residual_share,0.5434971651187868,0.5068107078721772,0.0650648410941259,0.3894362827881401,0.6341346391379953,-0.0366864572466095,0.0366864572466095,0.0013458961453073,True,0.2446983563498552,higher_noise,30,7
participant_ICC,0.4208842046679884,0.4287621280339557,0.0662390149946827,0.3029726591640255,0.5510635052592485,0.0078779233659673,0.0078779233659673,6.206167656005389e-05,True,0.248090846095223,higher_noise,30,8
stimulus_ICC,0.0356186302132248,0.0174434366163654,0.0130997490741854,0.0002564902892738,0.040824296406361,-0.0181751935968593,0.0181751935968593,0.0003303376622833,True,0.0405678061170871,higher_noise,30,8
residual_share,0.5434971651187868,0.5537944353496788,0.064490907318325,0.4329321274476396,0.6776836913053884,0.0102972702308919,0.0102972702308919,0.000106033774208,True,0.2447515638577488,higher_noise,30,8
participant_ICC,0.4208842046679884,0.5105739983857828,0.0719544230461223,0.3783918862594797,0.6409261511125874,0.0896897937177943,0.0896897937177943,0.0080442590971405,True,0.2625342648531077,higher_noise,30,9
stimulus_ICC,0.0356186302132248,0.0416719609286687,0.0225594334725405,0.0091894637768397,0.0796719667841243,0.0060533307154439,0.0060533307154439,3.6642812750536827e-05,True,0.0704825030072845,higher_noise,30,9
residual_share,0.5434971651187868,0.4477540406855484,0.065138723025856,0.3332101349544293,0.5763492703129429,-0.0957431244332382,0.0957431244332382,0.0091667458762385,True,0.2431391353585135,higher_noise,30,9
participant_ICC,0.4208842046679884,0.3862124675923046,0.0685149145084239,0.2718774149840777,0.5125556145841152,-0.0346717370756837,0.0346717370756837,0.0012021293518453,True,0.2406781996000375,higher_noise,30,10
stimulus_ICC,0.0356186302132248,0.0163763414138835,0.0140488684122055,1.223087305530472e-05,0.0387990479822862,-0.0192422887993412,0.0192422887993412,0.0003702656782372,True,0.0387868171092309,higher_noise,30,10
residual_share,0.5434971651187868,0.5974111909938118,0.0673093698425324,0.4809799090795085,0.7183593123530204,0.053914025875025,0.053914025875025,0.0029067221860528,True,0.2373794032735118,higher_noise,30,10
participant_ICC,0.4208842046679884,0.412170129249928,0.0621578998269925,0.2990678654943157,0.5306870078898981,-0.0087140754180604,0.0087140754180604,7.593511039164466e-05,True,0.2316191423955824,higher_noise,40,1
stimulus_ICC,0.0356186302132248,0.0347348923437985,0.0207262091772142,0.0081091446374882,0.0724169171849351,-0.0008837378694262,0.0008837378694262,7.809926218581191e-07,True,0.0643077725474468,higher_noise,40,1
residual_share,0.5434971651187868,0.5530949784062734,0.0595962514009296,0.4389126071869166,0.657778794160672,0.0095978132874866,0.0095978132874866,9.211801990145542e-05,True,0.2188661869737553,higher_noise,40,1
participant_ICC,0.4208842046679884,0.4461517270077148,0.0637049846852307,0.3314740409099453,0.5649686021970989,0.0252675223397264,0.0252675223397264,0.0006384476851885,True,0.2334945612871535,higher_noise,40,2
stimulus_ICC,0.0356186302132248,0.0542627463246847,0.0256261295173448,0.0169937688622323,0.1053041756634086,0.0186441161114599,0.0186441161114599,0.0003476030655776,True,0.0883104068011763,higher_noise,40,2
residual_share,0.5434971651187868,0.4995855266676003,0.0587137565271722,0.3973519436061516,0.6004152144817342,-0.0439116384511864,0.0439116384511864,0.0019282319914677,True,0.2030632708755825,higher_noise,40,2
participant_ICC,0.4208842046679884,0.377080218139152,0.0560552377854032,0.2845762924585543,0.4909778544685579,-0.0438039865288363,0.0438039865288363,0.0019187892358184,True,0.2064015620100036,higher_noise,40,3
stimulus_ICC,0.0356186302132248,0.0167392850235049,0.0121092704271221,0.0001375791611714,0.034251551779815,-0.0188793451897198,0.0188793451897198,0.0003564296747925,False,0.0341139726186436,higher_noise,40,3
residual_share,0.5434971651187868,0.6061804968373431,0.0564561541164571,0.4947128068289431,0.7065531464512408,0.0626833317185563,0.0626833317185563,0.0039292000753385,True,0.2118403396222977,higher_noise,40,3
participant_ICC,0.4208842046679884,0.4129413424839466,0.062492802266345,0.2856341558572601,0.5238889080862951,-0.0079428621840417,0.0079428621840417,6.30890596746809e-05,True,0.2382547522290349,higher_noise,40,4
stimulus_ICC,0.0356186302132248,0.0472593486537708,0.0231321659609659,0.0144479643820664,0.0877527045344776,0.0116407184405459,0.0116407184405459,0.000135506325812,True,0.0733047401524111,higher_noise,40,4
residual_share,0.5434971651187868,0.5397993088622826,0.0595880091242032,0.4395513172674127,0.6592847126742016,-0.0036978562565042,0.0036978562565042,1.3674140893767302e-05,True,0.2197333954067888,higher_noise,40,4
participant_ICC,0.4208842046679884,0.4552524107109805,0.0607550434777992,0.3296729270345969,0.5618135745023216,0.034368206042992,0.034368206042992,0.0011811735866135,True,0.2321406474677247,higher_noise,40,5
stimulus_ICC,0.0356186302132248,0.0360228827494535,0.0199323728291072,0.0094429687497724,0.0746022860618426,0.0004042525362286,0.0004042525362286,1.634201130473317e-07,True,0.0651593173120702,higher_noise,40,5
residual_share,0.5434971651187868,0.5087247065395659,0.0557060006398583,0.411926666032851,0.6177980152781325,-0.0347724585792208,0.0347724585792208,0.0012091238756436,True,0.2058713492452815,higher_noise,40,5
participant_ICC,0.4208842046679884,0.43736147171625767,0.06618262331423522,0.3235110978952491,0.5628927758473774,0.01647726704826924,0.01647726704826924,0.0002715003293799793,True,0.23938167795212828,higher_noise,40,6
stimulus_ICC,0.03561863021322481,0.042783683352703036,0.02117733160028798,0.012050133118912466,0.08058900679020925,0.007165053139478225,0.007165053139478225,5.133798649154677e-05,True,0.06853887367129678,higher_noise,40,6
residual_share,0.5434971651187868,0.5198548449310393,0.06150157636739623,0.39433423212988933,0.6313661268880794,-0.02364232018774748,0.02364232018774748,0.000558959303859972,True,0.23703189475819003,higher_noise,40,6
participant_ICC,0.4208842046679884,0.4149848500131402,0.060470798548164784,0.2954098837313783,0.5171418867238627,-0.005899354654848199,0.005899354654848199,3.4802385343679115e-05,True,0.22173200299248447,higher_noise,40,7
stimulus_ICC,0.03561863021322481,0.09985454900754266,0.03733949288355217,0.03760090081408872,0.16608331848422295,0.06423591879431785,0.06423591879431785,0.004126253263350197,False,0.12848241767013424,higher_noise,40,7
residual_share,0.5434971651187868,0.48516060097931707,0.054005017648816496,0.3831531889079295,0.5754332109032212,-0.05833656413946969,0.05833656413946969,0.0034031547155984614,True,0.1922800219952917,higher_noise,40,7
participant_ICC,0.4208842046679884,0.36658677845950727,0.060713764339581165,0.24947265536004654,0.4727583142409958,-0.05429742620848116,0.05429742620848116,0.0029482104928654565,True,0.22328565888094926,higher_noise,40,8
stimulus_ICC,0.03561863021322481,0.09829289432115082,0.046076585312300467,0.03447583122684647,0.17768375676274614,0.06267426410792601,0.06267426410792601,0.003928063381470062,True,0.14320792553589967,higher_noise,40,8
residual_share,0.5434971651187868,0.5351203272193419,0.059750033011346175,0.4207668277763374,0.6423864530758926,-0.008376837899444878,0.008376837899444878,7.017141319357608e-05,True,0.2216196252995552,higher_noise,40,8
participant_ICC,0.4208842046679884,0.4346373928145513,0.05939179483760934,0.32327820688112996,0.5433282129027277,0.0137531881465629,0.0137531881465629,0.00018915018419475826,True,0.22005000602159774,higher_noise,40,9
stimulus_ICC,0.03561863021322481,0.047601398926546086,0.02252298715001468,0.01451223954252136,0.08971411586806098,0.011982768713321275,0.011982768713321275,0.0001435867460369512,True,0.07520187632553962,higher_noise,40,9
residual_share,0.5434971651187868,0.5177612082589026,0.054105979215922924,0.40807655871931403,0.6071422918269781,-0.025735956859884168,0.025735956859884168,0.000662339475493819,True,0.19906573310766407,higher_noise,40,9
participant_ICC,0.4208842046679884,0.31539273713636107,0.05379569074030562,0.2150248080403221,0.4126013116858791,-0.10549146753162736,0.10549146753162736,0.011128449721976389,False,0.197576503645557,higher_noise,40,10
stimulus_ICC,0.03561863021322481,0.03783503699978758,0.0211577314311985,0.009539035225282667,0.08140481038036522,0.0022164067865627704,0.0022164067865627704,4.912459043521506e-06,True,0.07186577515508255,higher_noise,40,10
residual_share,0.5434971651187868,0.6467722258638514,0.05272684369711454,0.5456899756132041,0.7423301908849035,0.10327506074506465,0.10327506074506465,0.010665738171896793,False,0.1966402152716994,higher_noise,40,10
participant_ICC,0.4208842046679884,0.4674507819749543,0.05659099527403938,0.36596429236168854,0.5721969763320565,0.046566577306965895,0.046566577306965895,0.002168446122085631,True,0.20623268397036792,higher_noise,50,1
stimulus_ICC,0.03561863021322481,0.05315724170214864,0.02363583702343351,0.013840346480856311,0.09483438596957679,0.017538611488923828,0.017538611488923828,0.00030760289295941087,True,0.08099403948872047,higher_noise,50,1
residual_share,0.5434971651187868,0.47939197632289704,0.05228921261960973,0.37714723570440445,0.5690290068740995,-0.06410518879588972,0.06410518879588972,0.004109475230556665,True,0.19188177116969507,higher_noise,50,1
participant_ICC,0.4208842046679884,0.515391229573367,0.050573028897170046,0.4119797247422616,0.5972373637276389,0.0945070249053786,0.0945070249053786,0.008931577756465851,True,0.18525763898537734,higher_noise,50,2
stimulus_ICC,0.03561863021322481,0.03402312815347956,0.017740293903882178,0.010026658304383538,0.0667602745592729,-0.001595502059745249,0.001595502059745249,2.5456268226513323e-06,True,0.05673361625488936,higher_noise,50,2
residual_share,0.5434971651187868,0.45058564227315345,0.04729567752574484,0.3613796060510513,0.5357492873256458,-0.09291152284563331,0.09291152284563331,0.00863255107749464,False,0.17436968127459446,higher_noise,50,2
participant_ICC,0.4208842046679884,0.43876078861453477,0.04911705211934968,0.3515772569312545,0.5321374592402431,0.017876583946546343,0.017876583946546343,0.0003195722535979184,True,0.18056020230898862,higher_noise,50,3
stimulus_ICC,0.03561863021322481,0.04376984099215,0.018221828383119528,0.01690594876952676,0.08155586207115698,0.008151210778925187,0.008151210778925187,6.644223716246616e-05,True,0.06464991330163022,higher_noise,50,3
residual_share,0.5434971651187868,0.5174693703933152,0.045552083538178544,0.4314486920833083,0.604309613674722,-0.026027794725471565,0.026027794725471565,0.0006774460982712854,True,0.1728609215914137,higher_noise,50,3
participant_ICC,0.4208842046679884,0.461335961861011,0.052358158178323136,0.3716650403917472,0.563718084497822,0.040451757193022575,0.040451757193022575,0.0016363446600032537,True,0.19205304410607482,higher_noise,50,4
stimulus_ICC,0.03561863021322481,0.05329148096943636,0.02811682470783,0.018681739851966275,0.09760446011288354,0.01767285075621155,0.01767285075621155,0.0003123296538513271,True,0.07892272026091726,higher_noise,50,4
residual_share,0.5434971651187868,0.48537255716955263,0.04996269082460946,0.3870978742080279,0.573953239503874,-0.05812460794923413,0.05812460794923413,0.0033784700492521715,True,0.18685536529584612,higher_noise,50,4
participant_ICC,0.4208842046679884,0.4060045224728509,0.049414827822000684,0.3102958070212783,0.49507113213224047,-0.014879682195137522,0.014879682195137522,0.0002214049422282926,True,0.18477532511096217,higher_noise,50,5
stimulus_ICC,0.03561863021322481,0.033763221138896266,0.01588191795764532,0.011382380857825504,0.06368015626491216,-0.0018554090743285456,0.0018554090743285456,3.4425428331007104e-06,True,0.05229777540708666,higher_noise,50,5
residual_share,0.5434971651187868,0.5602322563882528,0.04654159288280241,0.47261908948161613,0.6480448798762976,0.01673509126946604,0.01673509126946604,0.0002800632797973585,True,0.17542579039468142,higher_noise,50,5
participant_ICC,0.4208842046679884,0.4273915084431995,0.05517811699253424,0.3335429499383122,0.5326778321435638,0.006507303775211082,0.006507303775211082,4.2345002422876395e-05,True,0.1991348822052516,higher_noise,50,6
stimulus_ICC,0.03561863021322481,0.06285430912413234,0.027527719759725656,0.019187765359865643,0.11155327726821775,0.02723567891090753,0.02723567891090753,0.0007417822057380532,True,0.0923655119083521,higher_noise,50,6
residual_share,0.5434971651187868,0.5097541824326681,0.04860078301258475,0.41607358198285044,0.5936979756738207,-0.03374298268611864,0.03374298268611864,0.0011385888805557022,True,0.17762439369097022,higher_noise,50,6
participant_ICC,0.4208842046679884,0.40982754243001696,0.05187079422195578,0.31375402490909465,0.5016297055141676,-0.01105666223797147,0.01105666223797147,0.00012224977984458428,True,0.18787568060507298,higher_noise,50,7
stimulus_ICC,0.03561863021322481,0.0470822219737984,0.021974403097621758,0.010889873864777775,0.08771477556498992,0.011463591760573585,0.011463591760573585,0.0001314139360530906,True,0.07682490170021215,higher_noise,50,7
residual_share,0.5434971651187868,0.5430902355961846,0.04915572830344774,0.46790765206134727,0.6474759352706039,-0.00040692952260212856,0.00040692952260212856,1.6559163636519626e-07,True,0.1795682832092566,higher_noise,50,7
participant_ICC,0.4208842046679884,0.35681826780426545,0.05367788856442557,0.26494270372901507,0.45505187401972563,-0.06406593686372297,0.06406593686372297,0.004104444266226538,True,0.19010917029071056,higher_noise,50,8
stimulus_ICC,0.03561863021322481,0.038539615439725054,0.018591150767834744,0.010004646423127855,0.0721131537107068,0.002920985226500243,0.002920985226500243,8.532154693432677e-06,True,0.06210850728757894,higher_noise,50,8
residual_share,0.5434971651187868,0.6046421167560093,0.05287538282230371,0.49861779982884724,0.6956158719700619,0.061144951637222555,0.061144951637222555,0.0037387051107182854,True,0.19699807214121468,higher_noise,50,8
participant_ICC,0.4208842046679884,0.4816599704741651,0.053379878819322955,0.38819251525757936,0.5830022341898876,0.06077576580617666,0.06077576580617666,0.0036936937093272324,True,0.19480971893230825,higher_noise,50,9
stimulus_ICC,0.03561863021322481,0.015578936387448046,0.010330888579678453,0.0021019260446192324,0.0333799821054428,-0.020039693825776764,0.020039693825776764,0.0004015893286308753,False,0.03127805606082357,higher_noise,50,9
residual_share,0.5434971651187868,0.5027610931383869,0.05123996471707748,0.4049102860300848,0.5897100055716716,-0.04073607198039986,0.04073607198039986,0.0016594275603923183,True,0.18479971954158686,higher_noise,50,9
participant_ICC,0.4208842046679884,0.3850814491247987,0.05164153612184207,0.28367538702979056,0.4772214928594452,-0.035802755543189735,0.035802755543189735,0.0012818373044854033,True,0.19354610582965465,higher_noise,50,10
stimulus_ICC,0.03561863021322481,0.06400466615741919,0.02857926114534001,0.021594098732036156,0.11738262956049383,0.02838603594419438,0.02838603594419438,0.0008057670366250953,True,0.09578853082845767,higher_noise,50,10
residual_share,0.5434971651187868,0.550913884717782,0.04937808391927474,0.4622834469753585,0.6491945693287717,0.007416719598995258,0.007416719598995258,5.5007729610120384e-05,True,0.18691112235341323,higher_noise,50,10
participant_ICC,0.4208842046679884,0.402730432972451,0.050603066085003395,0.3022194064350887,0.4935577609196771,-0.018153771695537446,0.018153771695537446,0.0003295594267736965,True,0.1913383544845884,higher_noise,60,1
