song_id,song_title,group,episode,stimulus_id,mix_id,original_mix_name,true_expected_rating,posterior_mean_expected_rating,posterior_sd_expected_rating,hdi_3%,hdi_97%,absolute_error,squared_error,covered,hdi_width,scenario,n_participants,replication
in_the_meantime,In The Meantime,group_02,FM-1,in_the_meantime_du_k,mix_56e65a3ce054,DU-K,63.13543867250391,60.98327443326068,3.470704823630397,54.666205484554126,67.49743200145453,2.152164239243234,4.631810912677408,True,12.8312265169004,moderate_expected,20,1
in_the_meantime,In The Meantime,group_02,EDR-1,in_the_meantime_qut_pro,mix_cdaef40f2b94,QUT-pro,75.41236308978861,75.4042769172484,3.410401483848297,69.81635458473207,82.44229946433943,0.0080861725402172,6.53861863501637e-05,True,12.62594487960736,moderate_expected,20,1
in_the_meantime,In The Meantime,group_02,EDR-2,in_the_meantime_qut_pro,mix_cdaef40f2b94,QUT-pro,74.01236308978861,74.457598243343,3.346898854965779,68.57026544362672,80.76798210147766,0.4452351535543926,0.1982343419606035,True,12.197716657850933,moderate_expected,20,1
in_the_meantime,In The Meantime,group_02,FM-1,in_the_meantime_qut_pro,mix_cdaef40f2b94,QUT-pro,77.41236308978861,76.57545456876923,3.3716042851235963,70.5407775763966,83.031296218138,0.8369085210193816,0.7004158725548487,True,12.490518641741405,moderate_expected,20,1
pouring_room,Pouring Room,group_02,EDR-1,pouring_room_mcg_r,mix_0ba76f420c1d,McG-R,72.52332349215382,72.78741131548257,3.411556626712435,66.41151598649505,78.79989482389585,0.2640878233287509,0.0697423784305175,True,12.388378837400808,moderate_expected,20,1
pouring_room,Pouring Room,group_02,EDR-2,pouring_room_mcg_r,mix_0ba76f420c1d,McG-R,71.12332349215382,71.84073264157718,3.3750294282255777,64.76194225533901,77.50368259688886,0.7174091494233608,0.51467588767635,True,12.741740341549855,moderate_expected,20,1
pouring_room,Pouring Room,group_02,FM-1,pouring_room_mcg_r,mix_0ba76f420c1d,McG-R,74.52332349215382,73.95858896700342,3.37128562110911,68.02381812271264,80.24645559684161,0.5647345251503992,0.3189250838968469,True,12.222637474128971,moderate_expected,20,1
pouring_room,Pouring Room,group_02,EDR-1,pouring_room_mcg_t,mix_be2ccd4c43ff,McG-T,73.70329680494729,70.05603246222003,3.477657448732788,63.84838682670068,76.33008383199945,3.6472643427272544,13.30253718572967,True,12.48169700529877,moderate_expected,20,1
pouring_room,Pouring Room,group_02,EDR-2,pouring_room_mcg_t,mix_be2ccd4c43ff,McG-T,72.30329680494728,69.10935378831465,3.447467981622637,62.6468172404063,75.17703031982154,3.1939430166326304,10.201271993496349,True,12.53021307941524,moderate_expected,20,1
pouring_room,Pouring Room,group_02,FM-1,pouring_room_mcg_t,mix_be2ccd4c43ff,McG-T,75.70329680494729,71.22721011374088,3.4460199534316858,64.71004581975197,77.3035758317549,4.476086691206405,20.0353520671951,True,12.59353001200293,moderate_expected,20,1
