prediction_example_id,trial_id,participant_id,baseline_model,model_label,formula,fit_status,message,fit_method,runtime_seconds,training_row_count,target_candidate_count,target_rows_excluded,target_trial_training_rows,participant_other_trial_rows_retained,same_stimulus_other_participant_rows_retained,target_exclusion_validated,random_seed,cores,sampler_settings,checkpoint_compatibility_version,cleaned_ratings_sha256,cleaning_manifest_sha256,cleaning_dataset_version,raw_sha256,analysable_n,group_split,rating_count,target_count,model_fit_count,target_manifest_sha256,target_manifest_version,model_definitions,inference_method,sampler,chains,tune,draws,target_accept,feature_table_sha256,feature_table_path,compatible_hash,target_trial_id,fold_id,model_name,model_formula,model_formula_sha256,divergences,max_rhat,min_bulk_ess,min_tail_ess
real_loto__P006__trial_02,P006__trial_02,P006,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,14.724896468222141,985,5,5,0,25,250,True,20270849,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270849}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P006__trial_02,32,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.0192097574222339,211.5761314736403,342.6214302578512
real_loto__P006__trial_03,P006__trial_03,P006,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,13.523193120956421,985,5,5,0,25,250,True,20260850,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260850}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P006__trial_03,33,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.0242306091870101,122.42664240433652,169.9075397733277
real_loto__P006__trial_03,P006__trial_03,P006,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,14.884397134184837,985,5,5,0,25,250,True,20270850,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270850}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P006__trial_03,33,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.0249830706398868,173.6829687512462,287.2161604519007
real_loto__P006__trial_04,P006__trial_04,P006,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,13.00122732296586,985,5,5,0,25,250,True,20260851,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260851}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P006__trial_04,34,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.0233588584426827,137.47732282651484,192.9663558527923
real_loto__P006__trial_04,P006__trial_04,P006,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,14.352449681609869,985,5,5,0,25,250,True,20270851,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270851}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P006__trial_04,34,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.0167868492872898,176.66915041069038,235.83093377417325
real_loto__P006__trial_05,P006__trial_05,P006,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,13.495899882167578,985,5,5,0,25,250,True,20260852,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260852}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P006__trial_05,35,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.03174549542469,124.84690637669804,137.83600421327748
real_loto__P006__trial_05,P006__trial_05,P006,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,15.159591268748045,985,5,5,0,25,250,True,20270852,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270852}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P006__trial_05,35,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.0188967171897159,254.76661876523227,304.3035829951091
real_loto__P006__trial_06,P006__trial_06,P006,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,13.367264039814472,985,5,5,0,25,250,True,20260853,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260853}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P006__trial_06,36,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.0329974225144813,92.46026642759874,164.16639843687835
real_loto__P006__trial_06,P006__trial_06,P006,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,14.509713672101498,985,5,5,0,25,250,True,20270853,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270853}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P006__trial_06,36,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.0245322114566757,183.64650505807654,170.10286317115165
real_loto__P007__trial_01,P007__trial_01,P007,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,12.297619316726923,985,5,5,0,25,235,True,20260854,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260854}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P007__trial_01,37,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.0560366201437603,54.567679943022796,169.0598615088689
real_loto__P007__trial_01,P007__trial_01,P007,primary_acoustic,Primary acoustic feature baseline,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,15.00245163962245,985,5,5,0,25,235,True,20270854,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20270854}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P007__trial_01,37,primary_acoustic,rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id),591be69cf1edaa572970444b197776106ef64cce32ac23fc3574aea8f7cc5970,0,1.0132353998882935,185.452382253641,200.60796351962117
real_loto__P007__trial_02,P007__trial_02,P007,categorical_design,Stimulus baseline,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),convergence_warning,,mcmc,12.16945369169116,985,5,5,0,25,235,True,20260855,,"{'draws': 500, 'tune': 500, 'chains': 2, 'cores': None, 'target_accept': 0.95, 'inference_method': 'nutpie', 'random_seed': 20260855}",real_heldout_mcmc_checkpoint_v2_strict_n33,cb9089289c3fa5e0dbd843d8dc12fe233e6122a3d35c4cf74f81b0a052208a46,35e3181131d6fe63ed9c8c261ec4564ce4fdfe6af0d39d099c9643ea154c953f,statistical-modeling\data\real\raw\listening_preference_responses_33_immutable.xlsx,5bab388fbf564e0caf5c1ca8a5a722bf8d517e23c018e48375d076e75dba0bdd,33,"{'group_01': 17, 'group_02': 16}",990,198,396,eede3f8f27e9eae8d1916af4fbac4b7717cec7d07924258f38063bf03f14cf96,phase6_leave_one_trial_out_n33_v1,"[{'model_id': 'categorical_design', 'model_label': 'Stimulus baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 0}, {'model_id': 'primary_acoustic', 'model_label': 'Primary acoustic feature baseline', 'role': 'primary', 'formula': 'rating ~ episode + group + z_RMS + z_CF + z_SW + (1 | participant_id) + (1 | stimulus_id)', 'seed_offset': 10000}]",mcmc,nutpie,2,500,500,0.95,6b3d3a7b475590c50510acbaf3ad4e394baaddf68b2410a83ba0d4d77a76b922,statistical-modeling\outputs\acoustic-features\final_20_stimulus_feature_table.csv,14041cb7d1829711c8c7d45781f79939166414c151b807bf518934dbf289f457,P007__trial_02,38,categorical_design,rating ~ episode + group + (1 | participant_id) + (1 | stimulus_id),4747f4864a86066bf294e85ef2f92db3f5668c4a870394553812f4bff0a0b45f,0,1.017312127814918,119.8241976051585,147.3123104194539
