artist,song,original_mix_name,original_dataset_filename,mix_id,source_path,preview_path,approved_aligned_start_seconds,approved_aligned_end_seconds,actual_source_start_seconds,actual_source_end_seconds,acoustic_pool_rank,stereo_imbalance_qc_flag,rating_status,preview_loudness_policy,sha256_hash
The DoneFors,Lead Me,McG-B,McG-B.mp3,mix_5aa762fa5def,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\McG-B.mp3,Lead Me\McG-B_28sec.wav,9.573107,37.573107,9.63669,37.63669,19,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",7c91d4dc7d7cb08eb0d3e3a097459605b225a9418da30a804c180c4f7388fd25
The DoneFors,Lead Me,QUT-H,QUT-H.mp3,mix_542ca972e5f6,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\LeadMe\QUT-H.mp3,Lead Me\QUT-H_28sec.wav,9.573107,37.573107,9.594785,37.594785,20,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",435c5591f5fc3b46f663293ca2fedb2e7f64e38f92c521096910b1a59daf724b
The DoneFors,Pouring Room,McG-R,McG-R.mp3,mix_0ba76f420c1d,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-R.mp3,Pouring Room\McG-R_28sec.wav,23.020408,51.020408,23.020408,51.020408,1,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",9c30a6036403d7f56752c4d4197b16256a57659a3f3c93b3fc00c87f314e7cff
The DoneFors,Pouring Room,McG-Q,McG-Q.mp3,mix_0ddb25d6180b,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-Q.mp3,Pouring Room\McG-Q_28sec.wav,23.020408,51.020408,23.019954,51.019954,2,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",dfd59be41eb13185d083ddc0cab644a3c0fd3a6db754b029b5b36bb65afad57c
The DoneFors,Pouring Room,McG-pro1,McG-pro1.mp3,mix_132e75f34470,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-pro1.mp3,Pouring Room\McG-pro1_28sec.wav,23.020408,51.020408,23.019954,51.019954,3,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",dcce1e8b37bafc9d0fedb286b185e6ae7e01ba77970f7900dc4a0dc7c7ea26c7
The DoneFors,Pouring Room,McG-U,McG-U.mp3,mix_37681ed84b6b,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-U.mp3,Pouring Room\McG-U_28sec.wav,23.020408,51.020408,23.019954,51.019954,4,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",68e32aad468b5c1ee35fc3611b92ccf5039d31e84810db1d00c45a7091710035
The DoneFors,Pouring Room,McG-W,McG-W.mp3,mix_786fc67a9418,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-W.mp3,Pouring Room\McG-W_28sec.wav,23.020408,51.020408,23.019954,51.019954,5,true,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",94782f034ca3c8e68e9eb7481d6b64a05c5c14aa426607f3cb8fbe4f3ec8933c
The DoneFors,Pouring Room,McG-pro,McG-pro.mp3,mix_9f79c0810c7e,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-pro.mp3,Pouring Room\McG-pro_28sec.wav,23.020408,51.020408,23.019954,51.019954,6,false,not_yet_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",dcce1e8b37bafc9d0fedb286b185e6ae7e01ba77970f7900dc4a0dc7c7ea26c7
The DoneFors,Pouring Room,McG-T,McG-T.mp3,mix_be2ccd4c43ff,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-T.mp3,Pouring Room\McG-T_28sec.wav,23.020408,51.020408,23.019954,51.019954,7,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",5a8f9c660507842ba68a002970c1ea8d3c86e07cde8d59217e846e2eda895aaf
The DoneFors,Pouring Room,McG-X,McG-X.mp3,mix_cbf8555ee2b2,C:\Users\oscar\OneDrive\Public share - Mix Eval Dataset\MixEvaluation\audio\PouringRoom\McG-X.mp3,Pouring Room\McG-X_28sec.wav,23.020408,51.020408,23.019954,51.019954,8,false,previously_evaluated,"raw level with fixed 5 ms anti-click fade; no loudness normalisation, limiting or compression",a62c5e0b39588666f46b13966ac2f4976420bc6ea7dd1c83b3e363c636887d8a
